antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"time_in_hospital_high, insulin, diabetesMed",admission_source_Emergency_Room,0.27758012202266136,0.5325417577550117,0.15049937845599898,0.542183558964328,1.0181052491544746,1.0,0.002676372356200274,1.0210604083756902,0.02461626404416737,0.22815986136683633,0.020626016054420566,0.41239466912826955
"time_in_hospital_high, insulin",admission_source_Emergency_Room,0.27758012202266136,0.5325417577550117,0.15049937845599898,0.542183558964328,1.0181052491544746,1.0,0.002676372356200274,1.0210604083756902,0.02461626404416737,0.22815986136683633,0.020626016054420566,0.41239466912826955
"diag_3_cat_Diabetes, num_medications_high",race_Caucasian,0.07940046008544444,0.7473530798576878,0.06041121922642777,0.7608421810329316,1.0180491678415406,1.0,0.0010710408394534535,1.0564025095792546,0.019258287983805657,0.07883059253458628,0.05339111661304047,0.42083787667457684
"time_in_hospital_high, race_Caucasian, age_num_high",diabetesMed,0.19887979196136427,0.7615985825939103,0.15418577735865233,0.7752712120123572,1.0179525405258496,1.0,0.00271920969430553,1.0608405782849621,0.022014088007184036,0.19122807017543858,0.057351292484797006,0.4888607007493402
"diag_2_cat_Circulatory, race_Caucasian, num_lab_procedures_high",diabetesMed,0.11393544515410005,0.7615985825939103,0.08833068998528298,0.7752696262854276,1.0179504584225398,1.0,0.0015576164487141747,1.0608330928549994,0.019901395843347568,0.1122082259411188,0.05734464098520948,0.44562513245530994
"number_diagnoses_high, num_procedures_high",diabetesMed,0.17218912083672683,0.7615985825939103,0.13348193235886666,0.7752053771471248,1.017866097527219,1.0,0.0023429419915239613,1.0605298933779208,0.021203517907475135,0.16678866651193514,0.05707514116846389,0.4752354228049233
"discharge_disposition_Home, admission_source_Emergency_Room, number_diagnoses_high",diabetesMed,0.14882763941874919,0.7615985825939103,0.11536428193807421,0.7751536098310292,1.0177981256096251,1.0,0.0020173627059572596,1.0602857231860932,0.02054447785690482,0.14510099920925887,0.05685799767720941,0.46331505113516863
"diag_2_cat_Circulatory, time_in_hospital_high",race_Caucasian,0.1500993041564862,0.7473530798576878,0.11416405903953591,0.760590195145169,1.0177119967044248,1.0,0.0019868817936901095,1.055290614749499,0.02047738256257337,0.1457497263772346,0.052393733040659696,0.4566740288411057
"diag_2_cat_Circulatory, num_lab_procedures_high",race_Caucasian,0.14981353679969137,0.7473530798576878,0.11393544515410005,0.7605150214592276,1.0176114101303309,1.0,0.001971837022477649,1.0549593618845654,0.020356259436392084,0.14546847635726795,0.05209618860236173,0.45648349294928686
"admission_type_Emergency, number_diagnoses_high",race_Caucasian,0.24968922799948562,0.7473530798576878,0.18989240859016673,0.7605150214592274,1.0176114101303309,1.0,0.003286395037462725,1.054959361884565,0.023065930625079854,0.23526287838555496,0.052096188602361294,0.5073008144290688
"diag_1_cat_Circulatory, number_diagnoses_high, age_num_high",diabetesMed,0.07347078743195165,0.7615985825939103,0.05693914584137054,0.7749902761571372,1.017583663979017,1.0,0.0009838982711376787,1.0595160659482392,0.018650055682438424,0.07317431462200921,0.056172877279566116,0.42487647461378303
"admission_source_Physician_Referral, insulin, race_Caucasian",discharge_disposition_Home,0.11483561232800377,0.6332604626573507,0.07399945704202208,0.644394674629837,1.0175823577012275,1.0,0.0012786040496502588,1.031310588391488,0.019520170627609044,0.10977574293102715,0.030359998960470647,0.3806246838853156
"diag_1_cat_Circulatory, discharge_disposition_Home, admission_source_Emergency_Room",diabetesMed,0.09707517110320488,0.7615985825939103,0.07522825667623988,0.7749484839564322,1.0175287896637804,1.0,0.0012959439589777244,1.0593193131831091,0.01907891303130239,0.09602232313837064,0.05599757546651605,0.43686263265774034
"admission_source_Emergency_Room, gender","race_Caucasian, diabetesMed",0.24790318201951791,0.5672910683412634,0.14308371554717306,0.5771757925072046,1.0174244311563794,1.0,0.0024504545741220463,1.0233778577261559,0.02277103105673894,0.2128871787240375,0.02284381819448316,0.4146992732276345
"diag_1_cat_Circulatory, admission_source_Emergency_Room",time_in_hospital_high,0.15718633460499806,0.4978496006401189,0.07961478560304057,0.5064994091446233,1.0173743405506055,1.0,0.0013596316938581793,1.0175274531880738,0.020262637788971048,0.13835915772745333,0.01722553345677074,0.333208376328475
diag_2_cat_Circulatory,race_Caucasian,0.31128638175661194,0.7473530798576878,0.23667252489748097,0.7603047828880933,1.017330099225485,1.0,0.004031688773921072,1.0540340486825763,0.02473434902598703,0.28793436125645355,0.05126404479069049,0.5384928942640448
"diag_1_cat_Circulatory, discharge_disposition_Home","race_Caucasian, diabetesMed",0.19647934616428767,0.5672910683412634,0.11339248717618987,0.5771216638789906,1.017329015185223,1.0,0.0019315089836582089,1.02324686487348,0.02119900155436532,0.17434860934135946,0.022718725726420197,0.38850290180827096
"time_in_hospital_high, metformin, diabetesMed",race_Caucasian,0.10697701001614586,0.7473530798576878,0.08132938974380957,0.7602511019099774,1.017258271090213,1.0,0.0013797918342762366,1.0537980451841178,0.018997804638088537,0.10521256931608133,0.051051570488269776,0.4345371750827011
"time_in_hospital_high, metformin",race_Caucasian,0.10697701001614586,0.7473530798576878,0.08132938974380957,0.7602511019099774,1.017258271090213,1.0,0.0013797918342762366,1.0537980451841178,0.018997804638088537,0.10521256931608133,0.051051570488269776,0.4345371750827011
"race_Caucasian, age_num_high",admission_source_Emergency_Room,0.35765213539657364,0.5325417577550117,0.19373597953905725,0.54168830649994,1.0171752705055217,1.0,0.003271282690132493,1.0199570486082898,0.026286787114824108,0.278173276162731,0.019566557861942235,0.4527416070344137
"diag_2_cat_Circulatory, n_active_meds_high, diabetesMed",discharge_disposition_Home,0.09398888364982068,0.6332604626573507,0.06053981453698544,0.644116752812405,1.0171434832825312,1.0,0.0010203705922520942,1.030505201469435,0.018603014346551656,0.0908038833286899,0.029602180974862075,0.3698584666589101
"diag_2_cat_Circulatory, n_active_meds_high",discharge_disposition_Home,0.09398888364982068,0.6332604626573507,0.06053981453698544,0.644116752812405,1.0171434832825312,1.0,0.0010203705922520942,1.030505201469435,0.018603014346551656,0.0908038833286899,0.029602180974862075,0.3698584666589101
"diag_2_cat_Circulatory, change, n_active_meds_high",discharge_disposition_Home,0.09398888364982068,0.6332604626573507,0.06053981453698544,0.644116752812405,1.0171434832825312,1.0,0.0010203705922520942,1.030505201469435,0.018603014346551656,0.0908038833286899,0.029602180974862075,0.3698584666589101
"diag_2_cat_Circulatory, n_active_meds_high",race_Caucasian,0.09398888364982068,0.7473530798576878,0.07144183919870833,0.7601094557616297,1.0170687406632095,1.0,0.0011989575306289718,1.053175817931641,0.01852326956741169,0.09279364549115678,0.050490921863430516,0.4278513056458469
"diag_2_cat_Circulatory, change, n_active_meds_high",race_Caucasian,0.09398888364982068,0.7473530798576878,0.07144183919870833,0.7601094557616297,1.0170687406632095,1.0,0.0011989575306289718,1.053175817931641,0.01852326956741169,0.09279364549115678,0.050490921863430516,0.4278513056458469
"diag_2_cat_Circulatory, n_active_meds_high, diabetesMed",race_Caucasian,0.09398888364982068,0.7473530798576878,0.07144183919870833,0.7601094557616297,1.0170687406632095,1.0,0.0011989575306289718,1.053175817931641,0.01852326956741169,0.09279364549115678,0.050490921863430516,0.4278513056458469
"total_visits_high, admission_type_Emergency, admission_source_Emergency_Room",time_in_hospital_high,0.11536428193807421,0.4978496006401189,0.05841084772886393,0.5063165717116671,1.0170070861976421,1.0,0.0009767860378595977,1.0171506082367485,0.01890346699805341,0.10528213448711014,0.01686142454997849,0.3118214319683956
"insulin, metformin",discharge_disposition_Home,0.10427650849443468,0.6332604626573507,0.06715532884678584,0.6440120580981091,1.0169781568166145,1.0,0.0011211388333069727,1.0302021337669958,0.018638242210873502,0.10017477300822712,0.029316706670524818,0.37502949475302566
"insulin, metformin, diabetesMed",discharge_disposition_Home,0.10427650849443468,0.6332604626573507,0.06715532884678584,0.6440120580981091,1.0169781568166145,1.0,0.0011211388333069727,1.0302021337669958,0.018638242210873502,0.10017477300822712,0.029316706670524818,0.37502949475302566
"n_active_meds_high, insulin, metformin",discharge_disposition_Home,0.10427650849443468,0.6332604626573507,0.06715532884678584,0.6440120580981091,1.0169781568166145,1.0,0.0011211388333069727,1.0302021337669958,0.018638242210873502,0.10017477300822712,0.029316706670524818,0.37502949475302566
"insulin, change, metformin",discharge_disposition_Home,0.10427650849443468,0.6332604626573507,0.06715532884678584,0.6440120580981091,1.0169781568166145,1.0,0.0011211388333069727,1.0302021337669958,0.018638242210873502,0.10017477300822712,0.029316706670524818,0.37502949475302566
"time_in_hospital_high, admission_type_Urgent, diabetesMed",race_Caucasian,0.07655707488533585,0.7473530798576878,0.05818223384342806,0.7599850690556177,1.0169023043302843,1.0,0.0009670681429766737,1.0526300140921525,0.017999341929290775,0.07598290757776492,0.04999858771606811,0.41891806745965093
"discharge_disposition_Home, admission_type_Elective","race_Caucasian, diabetesMed",0.1279809107405661,0.5672910683412634,0.07382799662794519,0.5768672546611588,1.016880551897099,1.0,0.0012255690466415614,1.022631636112745,0.01903665800823662,0.11880072655369826,0.022130780345083922,0.35350427690365954
"admission_source_Emergency_Room, gender, num_procedures_high",race_Caucasian,0.07274208067212483,0.7473530798576878,0.05528169517196051,0.7599685719897858,1.0168802303383835,1.0,0.0009176771463916267,1.052557668121531,0.017902266307364925,0.07228127860705812,0.049933290795676,0.4169692778694747
"discharge_disposition_Skilled_Nursing, race_Caucasian",diabetesMed,0.1023618672039093,0.7615985825939103,0.07927186477488676,0.7744276940256839,1.016844978082915,1.0,0.0013132118007233573,1.0568736103324416,0.018455015252623407,0.10102334389453367,0.053813066932906,0.4392569223195847
"discharge_disposition_Home, metformin, diabetesMed",admission_source_Emergency_Room,0.13793990312486604,0.5325417577550117,0.07468529869832968,0.5414336026517506,1.0166969909256007,1.0,0.0012265402236574935,1.0193905287176683,0.019050620690902877,0.12535373399203795,0.019021688127768204,0.34083834354368536
"discharge_disposition_Home, metformin",admission_source_Emergency_Room,0.13793990312486604,0.5325417577550117,0.07468529869832968,0.5414336026517506,1.0166969909256007,1.0,0.0012265402236574935,1.0193905287176683,0.019050620690902877,0.12535373399203795,0.019021688127768204,0.34083834354368536
"diag_2_cat_Respiratory, race_Caucasian",diabetesMed,0.07399945704202208,0.7615985825939103,0.057296355037364084,0.7742807491793784,1.0166520354361404,1.0,0.0009384734414411081,1.0561855780548666,0.017688204498013154,0.07361715408198859,0.05319669120869962,0.4247562239011597
"diag_1_cat_Circulatory, race_Caucasian, diabetesMed",time_in_hospital_high,0.17874748167516824,0.4978496006401189,0.0904596567934045,0.5060751398880896,1.0165221368810873,1.0,0.001470294425995014,1.0166534222353314,0.019791224298775063,0.154331821949198,0.01638062870896101,0.3438879559613223
diag_2_cat_Circulatory,discharge_disposition_Home,0.31128638175661194,0.6332604626573507,0.20038007058453713,0.6437161479849445,1.0165108765573625,1.0,0.003254712454412362,1.029346503548951,0.023584106641857,0.26926769325294725,0.028509839444512637,0.48007107038236396
"admission_source_Emergency_Room, number_diagnoses_high, num_procedures_high",race_Caucasian,0.08478717476102705,0.7473530798576878,0.06441196222155543,0.7596899224806201,1.0165073817923937,1.0,0.0010460060314698427,1.0513371838180083,0.017743756206993033,0.0838994249129925,0.04883037013070678,0.4229383557532629
"diag_3_cat_Circulatory, insulin",admission_source_Emergency_Room,0.1421121065340706,0.5325417577550117,0.07692857244916913,0.5413231449829077,1.0164895749488545,1.0,0.001247941437247685,1.0191450410716032,0.018909323552135263,0.1287022207348266,0.01878539393320571,0.34288930987440575
"diag_3_cat_Circulatory, insulin, diabetesMed",admission_source_Emergency_Room,0.1421121065340706,0.5325417577550117,0.07692857244916913,0.5413231449829077,1.0164895749488545,1.0,0.001247941437247685,1.0191450410716032,0.018909323552135263,0.1287022207348266,0.01878539393320571,0.34288930987440575
"diag_1_cat_Circulatory, gender, num_medications_high",discharge_disposition_Home,0.08188663608955948,0.6332604626573507,0.052709788960807004,0.6436922003140814,1.0164730600943503,1.0,0.0008542199052784527,1.0292773205243504,0.017651519666792202,0.07956947500107846,0.0284445405922628,0.36346387994043416
"insulin, discharge_disposition_Home, n_active_meds_high",admission_type_Emergency,0.14081186506065413,0.5069227142183549,0.07255633189020819,0.5152714358193811,1.0164694170666615,1.0,0.001175599059512658,1.0172234982997934,0.018858000386546055,0.12614582039498198,0.0169318722272746,0.32920119510682677
"admission_type_Emergency, insulin",discharge_disposition_Home,0.26646377184334236,0.6332604626573507,0.17151756754825898,0.6436806263070406,1.0164547832434758,1.0,0.0027765961093212665,1.0292438874195737,0.02206899387063945,0.2355341901304817,0.028412981390534414,0.45726450087915205
"insulin, admission_type_Emergency, diabetesMed",discharge_disposition_Home,0.26646377184334236,0.6332604626573507,0.17151756754825898,0.6436806263070406,1.0164547832434758,1.0,0.0027765961093212665,1.0292438874195737,0.02206899387063945,0.2355341901304817,0.028412981390534414,0.45726450087915205
diag_3_cat_Diabetes,diabetesMed,0.1792761512852387,0.7615985825939103,0.1387829168274108,0.7741292739300232,1.0164531442448788,1.0,0.0022464541156815843,1.0554772703578714,0.01972261459600845,0.17302622203220752,0.0525613122289799,0.47817754079601227
number_diagnoses_high,diabetesMed,0.43995313415348564,0.7615985825939103,0.34057753582808237,0.7741223084667598,1.0164439983989928,1.0,0.005509852449039232,1.0554447222646883,0.028886810920649597,0.3955722986540983,0.05253209485544586,0.6106550156269486
"discharge_disposition_Home, number_diagnoses_high",diabetesMed,0.2460456942003515,0.7615985825939103,0.1904639433037564,0.7740998838559814,1.0164145542649163,1.0,0.0030758913474339955,1.0553399505740009,0.02141969058698225,0.23307455588194154,0.05243803245001899,0.5120921542277168
"number_diagnoses_high, race_Caucasian",diabetesMed,0.3463929015388572,0.7615985825939103,0.2681355108805921,0.7740791156210041,1.0163872849980715,1.0,0.0043231680480065315,1.055242936311089,0.024667834339950196,0.319263682607734,0.05235091788835536,0.5630742281793437
"time_in_hospital_high, age_num_high","insulin, diabetesMed",0.2436166716675954,0.5104090759712518,0.12638061354251504,0.5187683284457478,1.0163775545303328,1.0,0.0020364532654658235,1.0173705368300008,0.02130355298345024,0.20135679650328955,0.01707395309886328,0.3831874227190387
"time_in_hospital_high, age_num_high",insulin,0.2436166716675954,0.5104090759712518,0.12638061354251504,0.5187683284457478,1.0163775545303328,1.0,0.0020364532654658235,1.0173705368300008,0.02130355298345024,0.20135679650328955,0.01707395309886328,0.3831874227190387
